"Nome","Tipo attività","Descrizione"
"Staffelegg-Salhöhe-Bözberg","bicicletta",""

"Segmento","Punto","Latitudine (gradi)","Longitudine (gradi)","Altitudine (m)","Rotta (gradi)","Precisione (m)","Velocità (m/s)","Durata","Potenza (W)","Cadenza (rpm)","Frequenza cardiaca (bpm)"
"1","7097","47.493354","8.090281","466.5","106.0","5","8.3191","2015-08-18T19:12:12.158Z","","",""
"1","7098","47.493332","8.090387","466.5","108.0","5","8.3191","2015-08-18T19:12:13.184Z","","",""
"1","7099","47.493308","8.090491","466.70001220703125","107.0","10","8.0689","2015-08-18T19:12:14.174Z","","",""
"1","7100","47.493286","8.090591","466.9000244140625","107.0","10","7.9439","2015-08-18T19:12:15.214Z","","",""
"1","7101","47.49327","8.090692","467.0999755859375","104.0","10","8.3817","2015-08-18T19:12:16.199Z","","",""
"1","7102","47.49325","8.090795","467.4000244140625","105.0","10","8.2566","2015-08-18T19:12:17.229Z","","",""
"1","7103","47.493228","8.0909","467.79998779296875","108.0","10","8.194","2015-08-18T19:12:18.215Z","","",""
"1","7104","47.493208","8.090999","468.5","109.0","10","7.2558","2015-08-18T19:12:19.133Z","","",""
"1","7105","47.493186","8.091101","468.4000244140625","106.0","10","8.0689","2015-08-18T19:12:20.122Z","","",""
"1","7106","47.493156","8.091203","468.5","111.0","10","8.194","2015-08-18T19:12:21.150Z","","",""
"1","7107","47.493126","8.091306","468.4000244140625","114.0","10","8.3817","2015-08-18T19:12:22.138Z","","",""
"1","7108","47.493094","8.091409","468.20001220703125","115.0","10","8.5068","2015-08-18T19:12:23.156Z","","",""
"1","7109","47.493057","8.091513","468.70001220703125","116.0","10","8.5694","2015-08-18T19:12:24.158Z","","",""
"1","7110","47.493022","8.091617","468.79998779296875","115.0","10","8.4443","2015-08-18T19:12:25.177Z","","",""
"1","7111","47.492988","8.091718","469.4000244140625","114.0","10","8.5068","2015-08-18T19:12:26.175Z","","",""
"1","7112","47.492955","8.091814","469.5999755859375","116.0","10","8.5068","2015-08-18T19:12:27.194Z","","",""
"1","7113","47.492924","8.09192","469.29998779296875","116.0","10","8.6319","2015-08-18T19:12:28.190Z","","",""
"1","7114","47.492894","8.092023","469.4000244140625","114.0","10","8.5694","2015-08-18T19:12:29.225Z","","",""
"1","7115","47.492863","8.092128","469.70001220703125","112.0","10","8.3817","2015-08-18T19:12:30.211Z","","",""
"1","7116","47.492833","8.092233","469.9000244140625","113.0","10","8.3191","2015-08-18T19:12:31.138Z","","",""
"1","7117","47.492803","8.092332","470.0","110.0","10","8.1315","2015-08-18T19:12:32.113Z","","",""
"1","7118","47.492773","8.092428","470.5999755859375","109.0","10","7.9439","2015-08-18T19:12:33.130Z","","",""
"1","7119","47.492739","8.092524","471.5","113.0","10","8.1315","2015-08-18T19:12:34.121Z","","",""
"1","7120","47.492708","8.092621","471.9000244140625","118.0","10","8.194","2015-08-18T19:12:35.139Z","","",""
"1","7121","47.492675","8.09272","472.0999755859375","116.0","10","8.194","2015-08-18T19:12:36.142Z","","",""
"1","7122","47.492644","8.092817","472.20001220703125","115.0","10","8.0689","2015-08-18T19:12:37.173Z","","",""
"1","7123","47.492611","8.092913","472.5","117.0","10","7.8813","2015-08-18T19:12:38.157Z","","",""
"1","7124","47.492578","8.093006","472.79998779296875","117.0","10","7.8187","2015-08-18T19:12:39.174Z","","",""
"1","7125","47.492546","8.0931","473.0999755859375","116.0","10","7.8187","2015-08-18T19:12:40.170Z","","",""
"1","7126","47.492514","8.093197","473.5","115.0","10","8.0064","2015-08-18T19:12:41.190Z","","",""
"1","7127","47.492482","8.093295","473.79998779296875","116.0","10","7.9439","2015-08-18T19:12:42.181Z","","",""
"1","7128","47.492451","8.093392","473.70001220703125","116.0","10","7.9439","2015-08-18T19:12:43.210Z","","",""
"1","7129","47.49242","8.093486","473.79998779296875","115.0","10","7.8813","2015-08-18T19:12:44.194Z","","",""
"1","7130","47.49239","8.093584","474.0999755859375","115.0","10","7.7562","2015-08-18T19:12:45.226Z","","",""
"1","7131","47.492361","8.093677","474.20001220703125","115.0","10","7.6936","2015-08-18T19:12:46.115Z","","",""
"1","7132","47.492329","8.09377","474.4000244140625","117.0","10","7.6311","2015-08-18T19:12:47.139Z","","",""
"1","7133","47.492297","8.093859","474.70001220703125","116.0","10","7.5686","2015-08-18T19:12:48.150Z","","",""
"1","7134","47.492265","8.093946","475.29998779296875","116.0","10","7.5686","2015-08-18T19:12:49.179Z","","",""
"1","7135","47.492233","8.094032","475.70001220703125","116.0","10","7.5686","2015-08-18T19:12:50.169Z","","",""
"1","7136","47.492202","8.094121","475.79998779296875","115.0","10","7.506","2015-08-18T19:12:51.192Z","","",""
"1","7137","47.492174","8.094208","475.9000244140625","116.0","10","7.3184","2015-08-18T19:12:52.183Z","","",""
"1","7138","47.492144","8.094291","476.20001220703125","116.0","10","7.1933","2015-08-18T19:12:53.203Z","","",""
"1","7139","47.492114","8.094374","476.29998779296875","117.0","5","7.2558","2015-08-18T19:12:54.199Z","","",""
"1","7140","47.492084","8.094463","476.0999755859375","117.0","5","7.4434","2015-08-18T19:12:55.124Z","","",""
"1","7141","47.492051","8.094555","476.29998779296875","116.0","5","7.6311","2015-08-18T19:12:56.214Z","","",""
"1","7142","47.49202","8.094645","476.5","116.0","5","7.506","2015-08-18T19:12:57.129Z","","",""
"1","7143","47.49199","8.094728","476.79998779296875","117.0","5","7.3809","2015-08-18T19:12:58.120Z","","",""
"1","7144","47.491959","8.094815","477.0999755859375","118.0","5","7.3809","2015-08-18T19:12:59.145Z","","",""
"1","7145","47.491929","8.094901","476.70001220703125","119.0","5","7.2558","2015-08-18T19:13:00.151Z","","",""
"1","7146","47.491899","8.094985","476.5","119.0","5","7.4434","2015-08-18T19:13:01.177Z","","",""
"1","7147","47.491866","8.095069","476.5","119.0","5","7.3809","2015-08-18T19:13:02.166Z","","",""
"1","7148","47.491832","8.095152","476.5999755859375","120.0","10","7.3184","2015-08-18T19:13:03.204Z","","",""
"1","7149","47.491799","8.095234","476.4000244140625","120.0","10","7.3184","2015-08-18T19:13:04.191Z","","",""
"1","7150","47.491766","8.095316","476.5999755859375","120.0","10","7.3184","2015-08-18T19:13:05.213Z","","",""
"1","7151","47.491733","8.095399","476.4000244140625","121.0","10","7.3184","2015-08-18T19:13:06.202Z","","",""
"1","7152","47.491698","8.095481","476.4000244140625","122.0","10","7.5686","2015-08-18T19:13:07.130Z","","",""
"1","7153","47.491659","8.095568","476.5","122.0","10","7.6311","2015-08-18T19:13:08.120Z","","",""
"1","7154","47.491621","8.095651","476.5999755859375","122.0","10","7.6936","2015-08-18T19:13:09.151Z","","",""
"1","7155","47.491584","8.095736","476.5999755859375","122.0","10","7.8187","2015-08-18T19:13:10.137Z","","",""
"1","7156","47.491549","8.095823","476.4000244140625","121.0","5","7.8187","2015-08-18T19:13:11.183Z","","",""
"1","7157","47.491515","8.095909","476.20001220703125","122.0","5","7.8187","2015-08-18T19:13:12.159Z","","",""
"1","7158","47.49148","8.095995","476.0999755859375","121.0","5","7.9439","2015-08-18T19:13:13.190Z","","",""
"1","7159","47.491444","8.096083","476.0","121.0","5","8.0064","2015-08-18T19:13:14.180Z","","",""
"1","7160","47.491407","8.096173","475.79998779296875","122.0","5","8.0064","2015-08-18T19:13:15.215Z","","",""
"1","7161","47.491368","8.096262","475.79998779296875","122.0","5","8.1315","2015-08-18T19:13:16.197Z","","",""
"1","7162","47.491327","8.096355","476.0999755859375","121.0","5","8.2566","2015-08-18T19:13:17.228Z","","",""
"1","7163","47.491288","8.096448","476.29998779296875","121.0","5","8.194","2015-08-18T19:13:18.212Z","","",""
"1","7164","47.491249","8.096539","476.29998779296875","123.0","5","8.2566","2015-08-18T19:13:19.129Z","","",""
"1","7165","47.491207","8.096634","476.29998779296875","122.0","5","8.5068","2015-08-18T19:13:20.124Z","","",""
"1","7166","47.491164","8.096729","476.70001220703125","122.0","5","8.5694","2015-08-18T19:13:21.144Z","","",""
"1","7167","47.491122","8.096824","476.9000244140625","122.0","5","8.6319","2015-08-18T19:13:22.136Z","","",""
"1","7168","47.491081","8.09692","477.0","121.0","5","8.757","2015-08-18T19:13:23.288Z","","",""
"1","7169","47.49104","8.097018","477.0999755859375","122.0","5","8.8196","2015-08-18T19:13:24.159Z","","",""
"1","7170","47.490998","8.097116","477.20001220703125","122.0","5","8.8196","2015-08-18T19:13:25.185Z","","",""
"1","7171","47.490956","8.097216","477.20001220703125","122.0","5","9.0072","2015-08-18T19:13:26.178Z","","",""
"1","7172","47.490913","8.097315","477.20001220703125","122.0","5","9.0072","2015-08-18T19:13:27.193Z","","",""
"1","7173","47.490868","8.097412","477.5","122.0","5","9.0072","2015-08-18T19:13:28.191Z","","",""
"1","7174","47.490824","8.097511","477.79998779296875","122.0","5","9.0697","2015-08-18T19:13:29.215Z","","",""
"1","7175","47.490779","8.097612","478.20001220703125","122.0","5","9.0072","2015-08-18T19:13:30.203Z","","",""
"1","7176","47.490737","8.097711","478.5","121.0","5","8.9446","2015-08-18T19:13:31.232Z","","",""
"1","7177","47.490695","8.097811","478.5","122.0","5","8.757","2015-08-18T19:13:32.114Z","","",""
"1","7178","47.490652","8.097911","478.70001220703125","122.0","5","8.9446","2015-08-18T19:13:33.140Z","","",""
"1","7179","47.49061","8.098009","478.70001220703125","122.0","5","8.8821","2015-08-18T19:13:34.128Z","","",""
"1","7180","47.490566","8.098109","479.0","122.0","5","8.8196","2015-08-18T19:13:35.154Z","","",""
"1","7181","47.490521","8.098205","479.29998779296875","125.0","5","8.6944","2015-08-18T19:13:36.157Z","","",""
"1","7182","47.490476","8.098307","479.4000244140625","123.0","5","9.0072","2015-08-18T19:13:37.184Z","","",""
"1","7183","47.490433","8.09841","479.29998779296875","121.0","5","9.0697","2015-08-18T19:13:38.174Z","","",""
"1","7184","47.490391","8.098514","479.20001220703125","120.0","5","9.1948","2015-08-18T19:13:39.200Z","","",""
"1","7185","47.490347","8.098618","479.70001220703125","120.0","5","9.0697","2015-08-18T19:13:40.186Z","","",""
"1","7186","47.490307","8.098721","479.70001220703125","118.0","5","8.8821","2015-08-18T19:13:41.214Z","","",""
"1","7187","47.490265","8.098816","479.70001220703125","121.0","5","8.9446","2015-08-18T19:13:42.204Z","","",""
"1","7188","47.490221","8.098915","480.0999755859375","123.0","5","9.0697","2015-08-18T19:13:43.135Z","","",""
"1","7189","47.490177","8.099018","480.4000244140625","123.0","5","9.0697","2015-08-18T19:13:44.117Z","","",""
"1","7190","47.490134","8.099122","480.4000244140625","122.0","5","9.0697","2015-08-18T19:13:45.275Z","","",""
"1","7191","47.49009","8.099226","480.4000244140625","121.0","5","9.2574","2015-08-18T19:13:46.132Z","","",""
"1","7192","47.490048","8.099333","480.20001220703125","120.0","5","9.2574","2015-08-18T19:13:47.151Z","","",""
"1","7193","47.490005","8.099438","480.20001220703125","119.0","5","8.757","2015-08-18T19:13:48.157Z","","",""
"1","7194","47.489962","8.099542","480.5","121.0","5","9.1323","2015-08-18T19:13:49.177Z","","",""
"1","7195","47.489917","8.099648","480.5999755859375","123.0","5","9.1948","2015-08-18T19:13:50.177Z","","",""
"1","7196","47.489871","8.099751","480.5","122.0","5","9.1323","2015-08-18T19:13:51.208Z","","",""
"1","7197","47.489826","8.099857","480.5","122.0","5","9.0697","2015-08-18T19:13:52.197Z","","",""
"1","7198","47.489782","8.099959","480.5","122.0","5","9.1323","2015-08-18T19:13:53.229Z","","",""
"1","7199","47.489739","8.100061","480.5999755859375","121.0","5","9.0697","2015-08-18T19:13:54.215Z","","",""
"1","7200","47.489697","8.100165","480.70001220703125","121.0","5","9.1948","2015-08-18T19:13:55.133Z","","",""
"1","7201","47.489654","8.100272","480.70001220703125","120.0","5","9.2574","2015-08-18T19:13:56.119Z","","",""
"1","7202","47.489613","8.100377","481.5","119.0","5","8.4443","2015-08-18T19:13:57.136Z","","",""
"1","7203","47.489576","8.10047","482.0","118.0","5","8.6319","2015-08-18T19:13:58.136Z","","",""
"1","7204","47.489536","8.100565","482.5","121.0","5","8.3817","2015-08-18T19:13:59.156Z","","",""
"1","7205","47.489498","8.100661","482.70001220703125","118.0","5","8.6319","2015-08-18T19:14:00.149Z","","",""
"1","7206","47.489462","8.100759","482.79998779296875","116.0","5","8.6319","2015-08-18T19:14:01.176Z","","",""
"1","7207","47.489423","8.100856","483.0999755859375","116.0","5","8.6319","2015-08-18T19:14:02.169Z","","",""
"1","7208","47.48939","8.100955","483.29998779296875","115.0","5","8.6319","2015-08-18T19:14:03.199Z","","",""
"1","7209","47.489358","8.101062","483.4000244140625","112.0","5","8.757","2015-08-18T19:14:04.185Z","","",""
"1","7210","47.48933","8.10117","483.4000244140625","109.0","5","8.5068","2015-08-18T19:14:05.211Z","","",""
"1","7211","47.489307","8.101281","483.5999755859375","105.0","5","8.6944","2015-08-18T19:14:06.204Z","","",""
"1","7212","47.489281","8.101387","483.79998779296875","108.0","5","8.4443","2015-08-18T19:14:07.133Z","","",""
"1","7213","47.489255","8.101489","484.0999755859375","109.0","10","8.4443","2015-08-18T19:14:08.105Z","","",""
"1","7214","47.489232","8.101592","484.0999755859375","108.0","5","8.4443","2015-08-18T19:14:09.130Z","","",""
"1","7215","47.489208","8.101695","484.5","106.0","5","8.3191","2015-08-18T19:14:10.123Z","","",""
"1","7216","47.489189","8.101807","484.4000244140625","106.0","5","8.3817","2015-08-18T19:14:11.152Z","","",""
"1","7217","47.489165","8.101912","484.70001220703125","106.0","5","8.4443","2015-08-18T19:14:12.157Z","","",""
"1","7218","47.489143","8.102021","484.9000244140625","106.0","5","8.3817","2015-08-18T19:14:13.178Z","","",""
"1","7219","47.48912","8.102127","485.29998779296875","105.0","5","8.3191","2015-08-18T19:14:14.174Z","","",""
"1","7220","47.489096","8.10223","486.0","105.0","5","8.3191","2015-08-18T19:14:15.193Z","","",""
"1","7221","47.489073","8.102332","486.29998779296875","105.0","5","8.2566","2015-08-18T19:14:16.192Z","","",""
"1","7222","47.489052","8.102436","486.5","105.0","5","8.3191","2015-08-18T19:14:17.225Z","","",""
"1","7223","47.489033","8.102544","486.5","105.0","5","8.194","2015-08-18T19:14:18.520Z","","",""
"1","7224","47.489014","8.102651","486.5","106.0","5","8.194","2015-08-18T19:14:19.134Z","","",""
"1","7225","47.488992","8.102757","486.5999755859375","109.0","5","8.3191","2015-08-18T19:14:20.125Z","","",""
"1","7226","47.48897","8.10286","486.79998779296875","107.0","5","8.194","2015-08-18T19:14:21.152Z","","",""
"1","7227","47.488947","8.102963","487.0","107.0","5","8.0689","2015-08-18T19:14:22.134Z","","",""
"1","7228","47.488927","8.103066","487.0999755859375","105.0","5","8.1315","2015-08-18T19:14:23.152Z","","",""
"1","7229","47.488909","8.103172","487.0999755859375","104.0","5","8.0064","2015-08-18T19:14:24.149Z","","",""
"1","7230","47.488889","8.103278","487.29998779296875","103.0","5","8.0064","2015-08-18T19:14:25.170Z","","",""
"1","7231","47.488868","8.103379","487.70001220703125","106.0","5","8.1315","2015-08-18T19:14:26.163Z","","",""
"1","7232","47.488846","8.103479","488.0999755859375","108.0","5","8.194","2015-08-18T19:14:27.186Z","","",""
"1","7233","47.488823","8.103578","488.5","108.0","5","8.194","2015-08-18T19:14:28.175Z","","",""
"1","7234","47.488797","8.10368","488.5999755859375","111.0","5","8.0689","2015-08-18T19:14:29.201Z","","",""
"1","7235","47.488771","8.10378","488.5999755859375","112.0","5","7.9439","2015-08-18T19:14:30.193Z","","",""
"1","7236","47.488744","8.103878","488.5999755859375","112.0","5","7.8813","2015-08-18T19:14:31.218Z","","",""
"1","7237","47.488714","8.103973","488.79998779296875","115.0","5","7.8813","2015-08-18T19:14:32.213Z","","",""
"1","7238","47.488684","8.104065","488.70001220703125","117.0","5","7.8187","2015-08-18T19:14:33.120Z","","",""
"1","7239","47.488652","8.104156","488.79998779296875","116.0","5","7.8813","2015-08-18T19:14:34.114Z","","",""
"1","7240","47.488619","8.104244","489.20001220703125","118.0","5","7.8187","2015-08-18T19:14:35.144Z","","",""
"1","7241","47.488586","8.104333","489.20001220703125","119.0","5","7.7562","2015-08-18T19:14:36.156Z","","",""
"1","7242","47.488551","8.104421","489.29998779296875","121.0","5","7.6311","2015-08-18T19:14:37.185Z","","",""
"1","7243","47.488515","8.104508","489.79998779296875","120.0","5","7.3809","2015-08-18T19:14:38.172Z","","",""
"1","7244","47.48848","8.104593","490.20001220703125","118.0","5","7.5686","2015-08-18T19:14:39.206Z","","",""
"1","7245","47.488445","8.104684","490.5999755859375","116.0","10","8.0689","2015-08-18T19:14:40.188Z","","",""
"1","7246","47.48841","8.104768","490.79998779296875","124.0","10","8.0064","2015-08-18T19:14:41.226Z","","",""
"1","7247","47.488373","8.104858","491.20001220703125","123.0","10","7.7562","2015-08-18T19:14:42.207Z","","",""
"1","7248","47.488333","8.104931","491.5999755859375","122.0","10","7.3184","2015-08-18T19:14:43.130Z","","",""
"1","7249","47.488297","8.105004","491.9000244140625","123.0","10","7.1933","2015-08-18T19:14:44.119Z","","",""
"1","7250","47.488262","8.105079","492.0999755859375","123.0","10","7.3809","2015-08-18T19:14:45.141Z","","",""
"1","7251","47.48823","8.105161","492.20001220703125","116.0","10","6.943","2015-08-18T19:14:46.130Z","","",""
"1","7252","47.4882","8.105233","492.4000244140625","118.0","10","6.6303","2015-08-18T19:14:47.165Z","","",""
"1","7253","47.488166","8.105304","492.79998779296875","118.0","10","6.8805","2015-08-18T19:14:48.159Z","","",""
"1","7254","47.48813","8.105379","493.4000244140625","117.0","10","6.6929","2015-08-18T19:14:49.185Z","","",""
"1","7255","47.488099","8.105447","493.5","116.0","10","6.3176","2015-08-18T19:14:50.175Z","","",""
"1","7256","47.488087","8.105522","493.20001220703125","109.0","10","6.3801","2015-08-18T19:14:51.194Z","","",""
"1","7257","47.488059","8.105587","493.0999755859375","118.0","10","6.3176","2015-08-18T19:14:52.198Z","","",""
"1","7258","47.488029","8.105662","493.4000244140625","115.0","10","6.3176","2015-08-18T19:14:53.118Z","","",""
"1","7259","47.488003","8.105727","493.4000244140625","112.0","10","6.3176","2015-08-18T19:14:54.210Z","","",""
"1","7260","47.487969","8.105784","493.5","117.0","10","5.8171","2015-08-18T19:14:55.122Z","","",""
"1","7261","47.487935","8.105839","493.4000244140625","119.0","10","5.692","2015-08-18T19:14:56.112Z","","",""
"1","7262","47.487908","8.105898","493.4000244140625","124.0","10","5.7546","2015-08-18T19:14:57.136Z","","",""
"1","7263","47.487875","8.105951","493.5999755859375","126.0","10","5.692","2015-08-18T19:14:58.132Z","","",""
"1","7264","47.487845","8.106009","493.79998779296875","124.0","10","5.692","2015-08-18T19:14:59.152Z","","",""
"1","7265","47.487815","8.106068","494.0","122.0","10","5.6295","2015-08-18T19:15:00.143Z","","",""
"1","7266","47.487787","8.106127","494.20001220703125","120.0","10","5.4419","2015-08-18T19:15:01.166Z","","",""
"1","7267","47.487764","8.10619","494.20001220703125","119.0","10","5.3168","2015-08-18T19:15:02.161Z","","",""
"1","7268","47.487739","8.106248","494.29998779296875","118.0","10","5.2542","2015-08-18T19:15:03.180Z","","",""
"1","7269","47.487714","8.106304","494.5","118.0","10","5.1916","2015-08-18T19:15:04.179Z","","",""
"1","7270","47.487691","8.106361","494.70001220703125","118.0","10","5.1916","2015-08-18T19:15:05.201Z","","",""
"1","7271","47.487669","8.106421","494.79998779296875","118.0","10","5.1291","2015-08-18T19:15:06.192Z","","",""
"1","7272","47.487651","8.106485","494.70001220703125","113.0","10","5.2542","2015-08-18T19:15:07.222Z","","",""
"1","7273","47.487629","8.106552","495.29998779296875","112.0","10","5.3168","2015-08-18T19:15:08.205Z","","",""
"1","7274","47.487612","8.106619","495.29998779296875","110.0","10","5.3168","2015-08-18T19:15:09.232Z","","",""
"1","7275","47.487596","8.106686","495.4000244140625","109.0","10","5.5044","2015-08-18T19:15:10.114Z","","",""
"1","7276","47.487579","8.106756","495.70001220703125","107.0","10","5.6295","2015-08-18T19:15:11.279Z","","",""
"1","7277","47.487563","8.106826","495.9000244140625","105.0","10","5.3793","2015-08-18T19:15:12.156Z","","",""
"1","7278","47.487532","8.10695","496.5","104.0","10","5.1916","2015-08-18T19:15:14.194Z","","",""
"1","7279","47.487518","8.107019","496.79998779296875","104.0","10","5.1916","2015-08-18T19:15:15.174Z","","",""
"1","7280","47.487504","8.107092","497.5","102.0","10","5.2542","2015-08-18T19:15:16.206Z","","",""
"1","7281","47.487492","8.107158","498.0999755859375","99.0","10","5.1291","2015-08-18T19:15:17.192Z","","",""
"1","7282","47.487475","8.107288","499.29998779296875","95.0","10","5.2542","2015-08-18T19:15:19.120Z","","",""
"1","7283","47.487469","8.107357","499.70001220703125","93.0","10","5.1291","2015-08-18T19:15:20.114Z","","",""
"1","7284","47.487465","8.107426","499.9000244140625","95.0","10","5.1916","2015-08-18T19:15:21.143Z","","",""
"1","7285","47.487462","8.107493","500.20001220703125","89.0","10","5.1916","2015-08-18T19:15:22.128Z","","",""
"1","7286","47.487464","8.107616","500.5999755859375","88.0","10","4.3159","2015-08-18T19:15:24.169Z","","",""
"1","7287","47.487465","8.107673","500.70001220703125","86.0","10","4.3159","2015-08-18T19:15:25.161Z","","",""
"1","7288","47.487468","8.10778","500.9000244140625","83.0","10","4.2534","2015-08-18T19:15:27.215Z","","",""
"1","7289","47.487473","8.107845","501.0","80.0","10","4.5661","2015-08-18T19:15:28.188Z","","",""
"1","7290","47.487482","8.107906","501.20001220703125","86.0","10","4.8163","2015-08-18T19:15:29.219Z","","",""
"1","7291","47.487488","8.107976","501.5999755859375","88.0","10","4.8789","2015-08-18T19:15:30.198Z","","",""
"1","7292","47.487493","8.10804","502.0","83.0","10","4.7538","2015-08-18T19:15:31.230Z","","",""
"1","7293","47.487499","8.108111","502.20001220703125","82.0","10","4.9415","2015-08-18T19:15:32.114Z","","",""
"1","7294","47.487516","8.108241","502.4000244140625","78.0","10","4.8163","2015-08-18T19:15:34.136Z","","",""
"1","7295","47.487522","8.108309","502.20001220703125","80.0","10","4.7538","2015-08-18T19:15:35.125Z","","",""
"1","7296","47.48753","8.10844","502.70001220703125","84.0","10","4.7538","2015-08-18T19:15:37.189Z","","",""
"1","7297","47.487532","8.108495","503.20001220703125","86.0","10","4.3159","2015-08-18T19:15:38.176Z","","",""
"1","7298","47.487532","8.108568","504.0","84.0","10","4.3159","2015-08-18T19:15:39.196Z","","",""
"1","7299","47.487537","8.108642","504.0","86.0","10","4.5661","2015-08-18T19:15:40.188Z","","",""
"1","7300","47.487545","8.108767","504.20001220703125","80.0","10","4.8163","2015-08-18T19:15:42.227Z","","",""
"1","7301","47.487551","8.108831","504.0999755859375","82.0","10","4.6287","2015-08-18T19:15:43.208Z","","",""
"1","7302","47.487568","8.108951","504.9000244140625","88.0","10","4.2534","2015-08-18T19:15:45.149Z","","",""
"1","7303","47.487572","8.108995","504.5","94.0","10","3.1901","2015-08-18T19:15:46.139Z","","",""
"1","7304","47.48757","8.109091","504.79998779296875","91.0","10","4.2534","2015-08-18T19:15:48.198Z","","",""
"1","7305","47.487577","8.109147","504.79998779296875","83.0","10","4.5661","2015-08-18T19:15:49.180Z","","",""
"1","7306","47.487585","8.10921","504.70001220703125","82.0","10","5.0666","2015-08-18T19:15:50.203Z","","",""
"1","7307","47.487592","8.109285","504.9000244140625","86.0","10","4.8163","2015-08-18T19:15:51.194Z","","",""
"1","7308","47.487604","8.109414","505.29998779296875","83.0","10","4.3785","2015-08-18T19:15:53.226Z","","",""
"1","7309","47.487613","8.109476","505.70001220703125","83.0","10","4.5661","2015-08-18T19:15:54.213Z","","",""
"1","7310","47.48762","8.109544","506.5","82.0","10","4.6912","2015-08-18T19:15:55.137Z","","",""
"1","7311","47.487629","8.109611","506.9000244140625","84.0","10","4.9415","2015-08-18T19:15:56.124Z","","",""
"1","7312","47.487635","8.109678","507.29998779296875","83.0","10","4.9415","2015-08-18T19:15:57.147Z","","",""
"1","7313","47.487642","8.109744","507.70001220703125","82.0","10","4.8789","2015-08-18T19:15:58.133Z","","",""
"1","7314","47.487656","8.109868","508.79998779296875","79.0","10","4.7538","2015-08-18T19:16:00.178Z","","",""
"1","7315","47.487662","8.109928","509.0","83.0","10","4.7538","2015-08-18T19:16:01.172Z","","",""
"1","7316","47.487676","8.110051","509.4000244140625","84.0","10","4.8163","2015-08-18T19:16:03.203Z","","",""
"1","7317","47.487682","8.110114","509.4000244140625","84.0","10","4.7538","2015-08-18T19:16:04.193Z","","",""
"1","7318","47.487692","8.110237","509.9000244140625","83.0","5","4.4411","2015-08-18T19:16:06.233Z","","",""
"1","7319","47.487695","8.1103","510.29998779296875","84.0","5","4.6287","2015-08-18T19:16:07.116Z","","",""
"1","7320","47.4877","8.110412","510.79998779296875","92.0","5","4.2534","2015-08-18T19:16:09.141Z","","",""
"1","7321","47.487705","8.110463","511.0","80.0","5","4.2534","2015-08-18T19:16:10.135Z","","",""
"1","7322","47.487729","8.110582","511.5","66.0","5","4.4411","2015-08-18T19:16:12.186Z","","",""
"1","7323","47.487745","8.110643","511.70001220703125","62.0","10","4.4411","2015-08-18T19:16:13.182Z","","",""
"1","7324","47.487756","8.110723","511.79998779296875","73.0","10","5.1291","2015-08-18T19:16:14.212Z","","",""
"1","7325","47.487761","8.110794","512.0","79.0","10","5.0666","2015-08-18T19:16:15.195Z","","",""
"1","7326","47.487768","8.110865","512.2999877929688","81.0","10","5.0666","2015-08-18T19:16:16.224Z","","",""
"1","7327","47.487774","8.11093","512.2000122070313","74.0","10","4.5036","2015-08-18T19:16:17.205Z","","",""
"1","7328","47.487789","8.111055","512.0999755859375","83.0","10","4.8789","2015-08-18T19:16:19.237Z","","",""
"1","7329","47.487791","8.111121","512.2999877929688","88.0","10","4.8163","2015-08-18T19:16:20.125Z","","",""
"1","7330","47.487789","8.111244","512.9000244140625","89.0","10","4.7538","2015-08-18T19:16:22.157Z","","",""
"1","7331","47.487789","8.111307","513.0999755859375","89.0","10","4.6912","2015-08-18T19:16:23.153Z","","",""
"1","7332","47.487794","8.111435","513.9000244140625","87.0","10","4.8163","2015-08-18T19:16:25.189Z","","",""
"1","7333","47.487796","8.1115","514.2999877929688","87.0","10","4.8163","2015-08-18T19:16:26.185Z","","",""
"1","7334","47.487803","8.111624","515.0","85.0","10","4.6912","2015-08-18T19:16:28.223Z","","",""
"1","7335","47.487809","8.111685","515.2999877929688","83.0","10","4.6287","2015-08-18T19:16:29.212Z","","",""
"1","7336","47.487824","8.111807","515.7999877929688","81.0","5","4.5661","2015-08-18T19:16:31.137Z","","",""
"1","7337","47.48783","8.111869","516.0","82.0","5","4.5661","2015-08-18T19:16:32.124Z","","",""
"1","7338","47.487845","8.111987","516.5999755859375","78.0","5","4.4411","2015-08-18T19:16:34.147Z","","",""
"1","7339","47.48785","8.112045","516.7000122070313","80.0","5","4.3785","2015-08-18T19:16:35.142Z","","",""
"1","7340","47.487862","8.112162","517.0","80.0","5","4.4411","2015-08-18T19:16:37.186Z","","",""
"1","7341","47.48787","8.112223","517.4000244140625","79.0","5","4.3785","2015-08-18T19:16:38.185Z","","",""
"1","7342","47.487883","8.112341","517.9000244140625","81.0","5","4.4411","2015-08-18T19:16:40.224Z","","",""
"1","7343","47.48789","8.112401","518.2000122070313","81.0","5","4.5036","2015-08-18T19:16:41.214Z","","",""
"1","7344","47.487901","8.112521","518.7999877929688","81.0","5","4.4411","2015-08-18T19:16:43.140Z","","",""
"1","7345","47.487906","8.112579","519.2000122070313","80.0","5","4.5036","2015-08-18T19:16:44.131Z","","",""
"1","7346","47.487913","8.112696","520.0","83.0","5","4.5661","2015-08-18T19:16:46.154Z","","",""
"1","7347","47.487916","8.112757","520.4000244140625","82.0","5","4.6287","2015-08-18T19:16:47.154Z","","",""
